,SAMPLE_ID_S1_count.txt,SAMPLE_ID_S3_count.txt,SAMPLE_ID_S2_count.txt,SAMPLE_ID_S4_count.txt
ENSG00000177465,25.83098168,228.2608205,13.34500118,258.7909788
ENSG00000205669,4.036090887,13.04347546,6.672500588,2.986049755
ENSG00000258603,5.650527242,1.086956288,4.448333725,0
ENSG00000258972,0,0,0,0
ENSG00000119661,724.0747052,538.0433626,742.8717321,635.033248
ENSG00000251907,0,0,0,0
ENSG00000258660,0,0,0,0
ENSG00000176903,4515.578485,3946.738282,6120.907206,4936.935596
ENSG00000156030,2312.680078,3714.129636,3485.269474,3616.106254
ENSG00000264741,0,0,0,1.990699837
ENSG00000259065,2.421654532,9.782606592,33.36250294,28.86514764
ENSG00000258586,0,0,0,0
ENSG00000270576,6.45774542,2.173912576,2.224166863,0
ENSG00000140043,107.3600176,83.69563417,85.63042421,100.5303418
ENSG00000258653,0,0,2.224166863,0
ENSG00000223300,0,0,0,0
ENSG00000273711,8.072181775,4.347825152,8.89666745,4.976749592
ENSG00000119725,24.21654532,14.13043174,13.34500118,20.90234829
ENSG00000258891,6.45774542,0,12.23291774,3.981399674
ENSG00000270140,0,0,0,0
ENSG00000199472,0,0,2.224166863,0.995349918
ENSG00000156050,232.4788351,127.1738857,255.7791892,177.1722855
ENSG00000119723,159.021981,152.1738803,151.2433467,158.260637
ENSG00000187097,984.8061765,674.9998548,741.7596487,696.7449429
ENSG00000279461,0,0,0,0
ENSG00000119636,182.4313081,24.99999462,543.8087979,62.70704486
ENSG00000119711,497.2463973,142.3912737,867.4250764,237.8886305
ENSG00000205659,544.0650516,942.3911017,366.9875323,527.5354568
ENSG00000239910,0,0,0,0
ENSG00000258513,0,0,0,0
ENSG00000119614,0,0,0,0
ENSG00000119688,1436.041138,1477.173595,1494.640132,1663.229714
ENSG00000258559,5.650527242,22.82608205,20.01750176,26.8744478
ENSG00000133980,0,0,0,0
ENSG00000258737,0,0,0,0
ENSG00000177776,0,0,0,0
ENSG00000183379,0,0,0,1.990699837
ENSG00000270000,0,10.86956288,5.560417156,3.981399674
ENSG00000259005,4.036090887,3.260868864,2.224166863,9.953499185
ENSG00000119655,3391.930782,3420.651438,3833.351588,3683.790048
ENSG00000283944,0,0,0,0
ENSG00000258769,6.45774542,7.608694016,1.112083431,5.972099511
ENSG00000165898,693.4004144,877.1737244,608.3096369,770.4008369
ENSG00000119681,1558.738301,629.3476907,1382.319705,840.0753312
ENSG00000258425,1.614436355,0,2.224166863,0
ENSG00000258976,15.33714537,4.347825152,20.01750176,2.986049755
ENSG00000119682,2625.073513,3022.825437,3765.514498,4137.669611
ENSG00000258439,0,8.695650304,0,1.990699837
ENSG00000222604,0,0,0,0
ENSG00000119616,2902.756566,3151.086279,1816.032243,2048.430132
ENSG00000119596,5360.735916,4854.346782,4057.992441,4073.967216
ENSG00000119608,8.072181775,3.260868864,5.560417156,1.990699837
ENSG00000258587,0,0,0,0
ENSG00000119689,5655.370551,8061.954788,4821.993758,7970.762147
ENSG00000198208,438.3194704,405.4346954,209.0716851,313.5352243
ENSG00000119630,433.4761613,1151.086709,1849.394746,1055.070914
ENSG00000119718,2056.791916,1601.086612,1267.775112,1075.973262
ENSG00000258646,1.614436355,1.086956288,2.224166863,1.990699837
ENSG00000279594,0,8.695650304,0,7.962799348
ENSG00000119684,937.180304,1545.651842,1157.678852,1522.885375
ENSG00000206924,0.807218177,2.173912576,2.224166863,1.990699837
ENSG00000119640,502.8969246,398.9129577,399.2379518,282.6793768
ENSG00000119703,76.68572686,167.3912683,98.97542538,274.7165775
ENSG00000119638,1978.491753,5039.129351,1421.242625,2919.361311
ENSG00000258978,0,2.173912576,0,1.990699837
ENSG00000259138,4.843309065,0,0,1.990699837
ENSG00000170348,8608.981863,10469.56297,8869.977448,9343.349685
ENSG00000273565,1.614436355,1.086956288,0,3.981399674
ENSG00000252013,0,0,0,0
ENSG00000258740,0,0,0,0
ENSG00000258820,0,0,0,0
ENSG00000283519,0,0,0,0
ENSG00000170345,121.0827266,49.99998925,44.48333725,35.83259707
ENSG00000119660,0,0,0,0
ENSG00000259687,0,10.86956288,17.7933349,6.967449429
ENSG00000259319,5.650527242,117.3912791,17.7933349,125.4140897
ENSG00000140044,697.4365053,1070.651944,249.1066886,702.7170424
ENSG00000156127,163.0580718,510.8694554,184.6058496,412.0748663
ENSG00000224721,0,0,0,0
ENSG00000119686,36.32481799,267.3912468,184.6058496,446.9121134
ENSG00000242951,20.98767261,17.39130061,31.13833608,17.91629853
ENSG00000201096,0,0,0,1.990699837
ENSG00000280494,0,0,0,0
ENSG00000119685,1429.583392,1131.521496,1483.519297,1240.205998
ENSG00000133935,707.1231235,1319.564934,1003.099255,1693.090211
ENSG00000259103,1.614436355,2.173912576,0,3.981399674
ENSG00000242488,3.22887271,0,2.224166863,0
ENSG00000119650,276.0686167,328.260799,458.1783737,421.0330155
ENSG00000119699,85.56512681,74.99998387,348.082114,153.2838874
ENSG00000258876,1.614436355,0,0,1.990699837
ENSG00000258578,0,0,0,0
ENSG00000283629,0,0,0,0.995349918
ENSG00000089916,2679.964349,2990.216748,2677.896903,2772.049523
ENSG00000258454,0,2.173912576,0,1.990699837
ENSG00000280078,3.22887271,0,0,0
ENSG00000258402,0,0,0,0
ENSG00000119715,0,0,0,5.972099511
ENSG00000259124,0,0,0,0
ENSG00000271423,0,0,0,0
ENSG00000242952,0,2.173912576,2.224166863,1.990699837
ENSG00000258566,0,2.173912576,0,0
ENSG00000258569,0.807218177,2.173912576,0,0
ENSG00000071246,276.0686167,366.304269,468.1871246,447.9074633
ENSG00000259081,2.421654532,2.173912576,3.336250294,10.9488491
ENSG00000258610,0,0,0,0
ENSG00000258301,4.843309065,11.95651917,2.224166863,2.986049755
ENSG00000013523,337.4171982,1664.130077,1044.246342,1537.815624
ENSG00000100565,0,0,0,0
ENSG00000241081,4.843309065,5.43478144,22.24166863,33.84189723
ENSG00000223174,0,0,0,0
ENSG00000259058,0,0,0,0
ENSG00000285966,2.421654532,0,4.448333725,1.990699837
ENSG00000258602,4.843309065,0,6.672500588,0
ENSG00000266553,1.614436355,0,0,0
ENSG00000243225,3.22887271,0,0,0
ENSG00000119669,2656.555022,2433.695129,5435.863812,2814.849569
ENSG00000273729,15.33714537,6.521737728,18.90541833,10.9488491
ENSG00000246548,3.22887271,0,2.224166863,3.981399674
ENSG00000258473,0,0,0,0
ENSG00000258819,0,4.347825152,0,7.962799348
ENSG00000198894,735.3757597,792.3911339,717.2938132,797.2752847
ENSG00000259164,0,0,0,0
ENSG00000165548,0,368.4781816,2.224166863,515.5912578
ENSG00000177108,0,0,0,0
ENSG00000269883,0,0,0,0
ENSG00000258552,0,0,0,0
ENSG00000201384,0,0,0,0
ENSG00000165553,0,0,0,0
ENSG00000221754,0,0,0,0
ENSG00000009830,1473.980392,1505.434459,1531.338885,2156.923273
ENSG00000100577,1088.937321,1015.217173,921.9171645,1228.261799
ENSG00000100580,2399.052423,2127.173456,1648.107645,1676.169263
ENSG00000258510,1.614436355,2.173912576,0,0
ENSG00000100583,35.51759981,38.04347008,55.60417156,78.63264356
ENSG00000165555,10.49383631,3.260868864,10.00875088,21.89769821
ENSG00000151445,616.7146876,1017.391086,860.7525758,1202.382702
ENSG00000100591,5539.131134,5085.868471,4691.879997,4061.027667
ENSG00000212371,1.614436355,4.347825152,4.448333725,0
ENSG00000100593,1.614436355,13.04347546,6.672500588,11.94419902
ENSG00000100596,3706.745871,4914.129378,4421.643723,5438.591955
ENSG00000240233,0,4.347825152,0,0
ENSG00000258668,0,0,0,0
ENSG00000100601,526.3062517,611.9563901,537.1362973,605.1727504
ENSG00000239272,1.614436355,4.347825152,0,4.976749592
ENSG00000258917,0,0,2.224166863,0.995349918
ENSG00000119705,1586.990937,1972.825663,1610.296809,1847.369449
ENSG00000100603,3755.178962,3980.433927,3303.999874,3908.73913
ENSG00000197734,0,2.173912576,0,1.990699837
ENSG00000063761,62.96301784,439.1303403,110.0962597,547.4424552
ENSG00000199440,0,0,0,0
ENSG00000258421,0,0,0,0
ENSG00000021645,0.807218177,6.521737728,0,1.990699837
ENSG00000199454,0,0,0,0
ENSG00000239438,0,0,0,0
ENSG00000258723,0,0,0,0
ENSG00000258719,0,0,0,0
ENSG00000258874,0,0,0,0
ENSG00000258478,0,0,0,0
ENSG00000258829,0,0,0,0
ENSG00000258419,0,0,0,0
ENSG00000258662,0,0,0,0
ENSG00000259106,0,0,0,0
ENSG00000258637,0,0,0,0
ENSG00000258416,0,0,0,0
ENSG00000211448,327.73058,6.521737728,142.3466792,19.90699837
ENSG00000258766,0,0,0,0
ENSG00000100629,711.9664325,1169.564966,296.9262762,848.0381305
ENSG00000258452,0,0,0,0
ENSG00000165409,0,4.347825152,0,3.981399674
ENSG00000258915,0,0,0,0
ENSG00000271705,0,0,0,0
ENSG00000271656,0,0,0,0
ENSG00000284959,0,5.43478144,0,5.972099511
ENSG00000259167,0,0,0,0
ENSG00000165417,5523.793988,2814.12983,3587.581149,2550.086491
ENSG00000221303,0,0,4.448333725,0
ENSG00000273783,24.21654532,52.17390182,24.46583549,63.70239478
ENSG00000205579,14.52992719,22.82608205,20.01750176,7.962799348
ENSG00000270343,0,2.173912576,0,0
ENSG00000140022,6.45774542,253.2608151,13.34500118,249.8328295
ENSG00000242163,3.22887271,2.173912576,13.34500118,0
ENSG00000258605,3.22887271,1.086956288,0,2.986049755
ENSG00000258675,0,0,0,0
ENSG00000071537,5321.989444,8251.085182,3893.404093,5883.513368
ENSG00000258977,0,0,0,1.990699837
ENSG00000258841,0,0,0,0
ENSG00000258718,0,0,0,0
ENSG00000259035,0,0,0,0
ENSG00000241891,0,0,0,0
ENSG00000258501,3.22887271,2.173912576,2.224166863,0
ENSG00000276782,0,0,0,0
ENSG00000258743,0,0,0,0
ENSG00000259032,4.843309065,0,8.89666745,5.972099511
ENSG00000258683,0,0,0,0
ENSG00000258600,0,0,0,0
ENSG00000258426,0,0,0,0
ENSG00000252369,0,0,0,0
ENSG00000238561,0,0,0,0
ENSG00000258549,0,0,0,0
ENSG00000258532,0,0,0,0
ENSG00000285826,0,0,0,0
ENSG00000258762,0,0,0,0
ENSG00000258923,0,0,0,0
ENSG00000259012,0,0,0,0
ENSG00000251895,0,0,0,0
ENSG00000258506,0,0,0,0
ENSG00000271712,0,0,0,0
ENSG00000259044,0,0,0,0
ENSG00000258902,0,0,0,0
ENSG00000258814,0.807218177,0,0,0
ENSG00000259107,4.036090887,7.608694016,0,1.990699837
ENSG00000205562,0,0,0,0
ENSG00000258945,0,0,0,0
ENSG00000185070,661.9189055,518.4781494,1007.547589,451.888863
ENSG00000258733,1.614436355,11.95651917,4.448333725,37.8232969
ENSG00000258912,0,0,0,0
ENSG00000258994,0,0,0,0
ENSG00000258804,0,0,0,0
ENSG00000259061,0,0,0,0
ENSG00000258496,0,0,0,0
ENSG00000258958,0,0,0,0
ENSG00000258859,0,0,0,0
ENSG00000259028,0,0,0,0
ENSG00000258770,0,0,0,0
ENSG00000258807,0,0,0,0
ENSG00000259077,0,0,0,0
ENSG00000054983,1691.9293,2078.260423,2973.711095,2643.649383
ENSG00000259096,1.614436355,4.347825152,2.224166863,1.990699837
ENSG00000252783,0,0,0,0
ENSG00000140030,2.421654532,0,0,1.990699837
ENSG00000258407,0,0,0,0
ENSG00000258826,0,0,0,0
ENSG00000258867,1.614436355,0,0,0
ENSG00000258975,0,0,0,0
ENSG00000259998,0,0,2.224166863,0
ENSG00000258538,0,0,0,0
ENSG00000100433,0,0,0,0
ENSG00000042317,112.2033267,115.2173665,299.150443,134.372239
ENSG00000070778,1832.385263,1006.521523,2445.471465,1324.810741
ENSG00000258983,4.036090887,1.086956288,3.336250294,1.990699837
ENSG00000222990,1.614436355,0,1.112083431,5.972099511
ENSG00000258789,17.7587999,24.99999462,27.80208578,24.88374796
ENSG00000100722,4078.066233,2790.216791,3067.126103,2367.937456
ENSG00000278576,16.95158173,31.52173235,35.5866698,21.89769821
ENSG00000165521,171.1302536,133.6956234,85.63042421,107.4977912
ENSG00000274492,0,0,2.224166863,0
ENSG00000200653,0,0,0,0
ENSG00000165533,815.2903592,891.3041561,1179.920521,1104.83841
ENSG00000207342,0,0,1.112083431,0
ENSG00000283627,0,6.521737728,5.560417156,11.94419902
ENSG00000258990,0,0,0,0
ENSG00000053254,3043.212529,1724.999629,4835.338759,1438.280632
ENSG00000277801,0,0,0,0
ENSG00000259151,1.614436355,0,4.448333725,0
ENSG00000258752,0.807218177,0,0,1.990699837
ENSG00000258699,0,0,0,0
ENSG00000258380,0.807218177,0,2.224166863,0
ENSG00000259053,0,0,0,0
ENSG00000258920,147.7209265,173.9130061,211.2958519,198.0746338
ENSG00000259073,0,0,0,0
ENSG00000201027,0,0,0,0
ENSG00000258792,0,0,0,1.990699837
ENSG00000252655,0,0,0,0
ENSG00000200312,0,0,0,0
ENSG00000259050,0,0,0,0
ENSG00000140025,423.7895432,266.3042906,308.0471105,167.2187863
ENSG00000230997,1.614436355,0,0,0
ENSG00000042088,2694.494276,1360.869273,971.9609189,740.5403393
ENSG00000152315,0,45.6521641,2.224166863,65.69309462
ENSG00000258544,0,0,0,0
ENSG00000201351,0,0,0,0
ENSG00000100764,3233.716019,3699.999204,3199.464032,3529.510811
ENSG00000119720,985.6133947,815.217216,888.5546616,963.4987211
ENSG00000242571,8.072181775,15.21738803,8.89666745,3.981399674
ENSG00000275198,16.14436355,56.52172698,28.91416921,73.65589397
ENSG00000198668,12667.67486,10740.21508,9244.749564,7024.184375
ENSG00000258424,11.30105448,3.260868864,12.23291774,16.92094861
ENSG00000258678,0,0,0,0
ENSG00000233208,0,0,0,0
ENSG00000259789,0,0,0,0
ENSG00000165914,1147.05703,1289.130158,879.6579942,1424.345733
ENSG00000258935,0.807218177,0,0,0.995349918
ENSG00000259163,0,0,0,0
ENSG00000258437,0,0,2.224166863,0
ENSG00000258716,0,0,0,0
ENSG00000213315,12.91549084,10.86956288,4.448333725,3.981399674
ENSG00000258884,0,15.21738803,1.112083431,18.91164845
ENSG00000100784,452.0421794,2442.390779,374.7721163,2661.565682
ENSG00000133943,748.2912505,1968.477838,1269.999279,2444.5794
ENSG00000252644,0,0,0,0
ENSG00000221102,0.807218177,2.173912576,2.224166863,0
ENSG00000119714,2642.832313,13.04347546,1992.853509,15.9255987
ENSG00000258875,147.7209265,0,100.0875088,1.990699837
ENSG00000260810,40.36090887,2.173912576,15.56916804,0
ENSG00000015133,1451.378283,1570.651836,1750.419321,1142.661706
ENSG00000258798,7.264963597,7.608694016,0,1.990699837
ENSG00000258446,0.807218177,0,2.224166863,0
ENSG00000100796,4825.550265,4210.86866,5293.517133,3652.934201
ENSG00000278342,0,0,0,0
ENSG00000279286,0,0,0,0
ENSG00000133962,0,3.260868864,8.89666745,0
ENSG00000268295,0,0,0,0
ENSG00000258774,0,0,0,1.990699837
ENSG00000258962,1.614436355,0,0,0
ENSG00000275154,0,0,0,0
ENSG00000260711,0,0,0,0
ENSG00000165929,102.5167085,169.5651809,195.7266839,379.2283189
ENSG00000140092,103.3239267,121.7391043,75.62167333,136.3629388
ENSG00000100815,2446.678296,3181.521055,2290.891868,3398.124622
ENSG00000259020,0,8.695650304,0,5.972099511
ENSG00000066427,801.5676502,695.6520243,931.9259154,743.5263891
ENSG00000183648,1200.33343,1190.217135,1635.874727,1362.634038
ENSG00000165934,6735.428473,6888.041997,5818.420513,5739.18763
ENSG00000258481,0,0,0,0
ENSG00000201097,0,0,0,0
ENSG00000140090,0,6.521737728,2.224166863,2.986049755
ENSG00000100599,1801.710972,55.43477069,2791.329413,92.56754242
ENSG00000100600,2146.393134,2990.216748,4263.727876,3825.129737
ENSG00000066455,1917.143171,1927.173499,2336.487289,1834.4299
ENSG00000258742,0,0,0,0
ENSG00000258499,0,0,0,0
ENSG00000100604,1.614436355,6.521737728,2.224166863,1.990699837
ENSG00000100605,5468.903152,3501.086204,7781.247769,2914.384561
ENSG00000258730,1.614436355,0,0,0
ENSG00000258595,0,0,0,0
ENSG00000165943,1212.441703,828.2606914,1441.260127,1070.001162
ENSG00000153485,339.0316345,286.95646,214.6321022,281.6840269
ENSG00000259066,0,0,1.112083431,0
ENSG00000170270,760.3995232,473.9129416,164.5883478,233.9072308
ENSG00000012963,4153.137523,1945.651755,2319.806038,1383.536387
ENSG00000240096,2.421654532,2.173912576,2.224166863,3.981399674
ENSG00000011114,2460.401005,3189.129749,2429.902297,2824.803069
ENSG00000241499,0,4.347825152,2.224166863,0
ENSG00000133958,16.95158173,10.86956288,6.672500588,1.990699837
ENSG00000278396,2.421654532,4.347825152,3.336250294,2.986049755
ENSG00000187581,0,0,0,0
ENSG00000202306,0,0,0,0
ENSG00000252720,0,0,0,0
ENSG00000277826,0,0,0,0
ENSG00000175785,0,71.73911501,0,100.5303418
ENSG00000279593,0,0,0,0
ENSG00000258584,0,0,0,0
ENSG00000140067,0,0,0,0
ENSG00000100628,347.1038163,71.73911501,2049.569764,80.6233434
ENSG00000258987,12.10827266,2.173912576,41.14708696,2.986049755
ENSG00000265768,0.807218177,0,2.224166863,0.995349918
ENSG00000175699,0,4.347825152,0,1.990699837
ENSG00000089723,1109.924994,782.6085273,1992.853509,827.1357823
ENSG00000089737,8623.51179,6752.172461,9123.53247,5972.099511
ENSG00000165948,372.1275798,191.3043067,451.5058731,196.0839339
ENSG00000165949,654.6539419,1793.477875,1524.666384,2674.505231
ENSG00000119632,850.807959,695.6520243,1305.585948,922.6893744
ENSG00000119698,130.7693447,363.0434002,111.2083431,176.1769356
ENSG00000140093,0,4.347825152,6.672500588,7.962799348
ENSG00000170099,0,4.347825152,1.112083431,7.962799348
ENSG00000258597,0,0,0,0
ENSG00000197249,2319.945042,656.5215979,3701.013659,786.3264356
ENSG00000256357,0,0,0,0
ENSG00000186910,0,0,0,0
ENSG00000170054,0,0,0,0
ENSG00000165953,0,1.086956288,0,0
ENSG00000100665,0,0,0,1.990699837
ENSG00000188488,37.13203616,248.9129899,15.56916804,258.7909788
ENSG00000273259,0,0,0,0
ENSG00000196136,8.879399952,0,0,0
ENSG00000258805,0,0,0,0
ENSG00000187483,0,0,0,0
ENSG00000259140,0,0,0,0
ENSG00000239269,1.614436355,0,0,7.962799348
ENSG00000133937,0,15.21738803,0,19.90699837
ENSG00000285205,0,0,0,0
ENSG00000240914,17.7587999,32.60868864,31.13833608,35.83259707
ENSG00000274379,0,0,0,0
ENSG00000258933,0,0,0,0
ENSG00000258866,0,0,0,0
ENSG00000100697,3811.684234,3724.999199,1678.133898,2439.60265
ENSG00000264607,0,2.173912576,0,0
ENSG00000235706,17.7587999,17.39130061,15.56916804,32.84654731
ENSG00000165959,540.0289607,1571.738792,700.6125617,1084.931411
ENSG00000259143,0,0,0,0
ENSG00000258615,0,5.43478144,0,1.990699837
ENSG00000258630,0,0,0,0
ENSG00000176438,1516.762955,966.30414,974.1850858,524.549407
ENSG00000258572,0,0,4.448333725,1.990699837
ENSG00000247092,217.9489079,135.869536,117.8808437,121.4326901
ENSG00000252481,4.843309065,11.95651917,1.112083431,1.990699837
ENSG00000182512,3078.730129,3509.781854,1374.535121,2090.234829
ENSG00000258390,0,8.695650304,0,3.981399674
ENSG00000258927,3.22887271,0,2.224166863,0
ENSG00000270038,0,0,0,0
ENSG00000187621,0,0,0,0
ENSG00000275033,0,0,0,0
ENSG00000259084,0,0,0,0
ENSG00000277468,0,0,0,0
ENSG00000213231,0,0,0,0
ENSG00000100721,0,0,0,0
ENSG00000257275,0,0,0,0
ENSG00000258516,0,0,0,0
ENSG00000250366,0,0,0,0
ENSG00000271358,0,0,0,0
ENSG00000227051,6.45774542,1634.782257,22.24166863,1184.466403
ENSG00000168398,6.45774542,16.30434432,151.2433467,134.372239
ENSG00000258691,0,0,0,0
ENSG00000258412,0.807218177,2.173912576,10.00875088,1.990699837
ENSG00000258788,0,0,6.672500588,1.990699837
ENSG00000259036,0,0,0,0
ENSG00000100739,0,1.086956288,5.560417156,1.990699837
ENSG00000258793,0,5.43478144,0,4.976749592
ENSG00000258729,0,0,0,0
ENSG00000066739,1746.820136,1852.173515,1667.013064,1594.550569
ENSG00000100744,1245.537648,1324.999715,772.8979847,1270.066496
ENSG00000222276,0,0,0,0
ENSG00000140057,3.22887271,67.39128985,12.23291774,121.4326901
ENSG00000259059,0,0,0,0
ENSG00000240051,0,0,0,0
ENSG00000260806,33.90316345,36.95651379,42.25917039,24.88374796
ENSG00000090060,13542.69936,13945.64917,15804.92973,13177.43757
ENSG00000276182,37.13203616,28.26086349,47.81958755,37.8232969
ENSG00000258702,0,9.782606592,0,17.91629853
ENSG00000223299,0,0,0,0
ENSG00000258979,0,0,0,0
ENSG00000100749,2326.402787,2785.868966,1447.932628,2101.183678
ENSG00000225163,5.650527242,10.86956288,6.672500588,5.972099511
ENSG00000280070,3.22887271,2.173912576,0,0
ENSG00000259026,0,0,0,0
ENSG00000258393,1.614436355,0,0,0
ENSG00000259110,0,0,0,0
ENSG00000285584,16.14436355,2.173912576,45.59542068,0
ENSG00000246084,0,0,4.448333725,0
ENSG00000197176,0,0,0,0
ENSG00000258869,0,0,0,0
ENSG00000258379,0,0,0,0
ENSG00000246223,1.614436355,0,0,0
ENSG00000259097,0,0,0,0
ENSG00000258511,0,0,0,0
ENSG00000241757,0,0,0,0
ENSG00000258795,0,0,1.112083431,0
ENSG00000176605,0,0,0,0
ENSG00000237342,0,0,0,0
ENSG00000278990,0,0,0,0
ENSG00000259119,0,0,0,0
ENSG00000232573,80.72181775,80.43476531,37.81083666,59.72099511
ENSG00000234648,24.21654532,28.26086349,28.91416921,23.88839804
ENSG00000229402,0,0,0,0
ENSG00000127152,1.614436355,19.56521318,15.56916804,15.9255987
ENSG00000235785,0,0,0,0
ENSG00000258383,0,0,0,0
ENSG00000183576,3305.558437,4620.65118,3618.719485,4546.758428
ENSG00000272439,0,0,1.112083431,0
ENSG00000090061,692.5931963,830.434604,790.6913196,722.6240408
ENSG00000205476,3291.028509,3920.651331,3724.367411,2977.091606
ENSG00000258749,0,0,0,0
ENSG00000200506,1.614436355,2.173912576,0,0
ENSG00000247970,1.614436355,5.43478144,3.336250294,6.967449429
ENSG00000182218,1.614436355,4.347825152,2.224166863,14.93024878
ENSG00000036530,1.614436355,0,1.112083431,1.990699837
ENSG00000258672,0,0,0,0
ENSG00000066629,378.5853252,6.521737728,455.9542068,9.953499185
ENSG00000199836,0,0,0,0
ENSG00000271198,1.614436355,0,0,5.972099511
ENSG00000196405,882.289468,5.43478144,960.8400846,0
ENSG00000242888,0,0,0,0
ENSG00000258693,0,0,0,0
ENSG00000258560,0,0,0,0
ENSG00000265154,0,0,0,0
ENSG00000199082,0,0,0,0
ENSG00000168350,0,11.95651917,0,24.88374796
ENSG00000258982,4.036090887,4.347825152,0,0.995349918
ENSG00000100811,7005.039344,9301.084956,6090.880953,7630.352475
ENSG00000258904,15.33714537,4.347825152,6.672500588,16.92094861
ENSG00000283840,0,0,0,0
ENSG00000259052,0,0,0,0
ENSG00000197119,659.497251,331.5216678,652.7929742,397.1446175
ENSG00000258504,0,0,0,0
ENSG00000198984,0,0,0,0
ENSG00000243976,0,0,0,0
ENSG00000140107,0,0,1.112083431,1.990699837
ENSG00000258666,0,0,0,0
ENSG00000140105,5552.046625,5414.12927,3953.456598,4195.399906
ENSG00000258521,12.91549084,2.173912576,0,2.986049755
ENSG00000258581,3.22887271,0,2.224166863,1.990699837
ENSG00000176473,283.3335803,289.1303726,345.8579471,279.6933271
ENSG00000258620,0,0,2.224166863,1.990699837
ENSG00000258500,0,2.173912576,0,0
ENSG00000253075,0,0,0,0
ENSG00000183092,6.45774542,64.13042099,10.00875088,110.483841
ENSG00000259031,0,0,0,0
ENSG00000258576,0,0,0,0
ENSG00000196273,0,0,0,0
ENSG00000258717,4.843309065,6.521737728,1.112083431,7.962799348
ENSG00000185559,0,0,0,0
ENSG00000214548,0,0,0,0
ENSG00000266461,0,0,0,0
ENSG00000275161,0,0,0,0
ENSG00000274884,0,0,0,0
ENSG00000276919,0,0,0,0
ENSG00000258663,0,0,0,0
ENSG00000258399,0,0,0,0
ENSG00000211574,0,0,0,0
ENSG00000207989,0,0,0,0
ENSG00000199151,0,0,0,0
ENSG00000283159,0,0,0,0
ENSG00000254656,0.807218177,0,1.112083431,0
ENSG00000208001,0,0,0,0
ENSG00000207569,0,0,0,0
ENSG00000207608,0,0,0,0
ENSG00000272458,0,0,0,0
ENSG00000207942,0,0,0,0
ENSG00000225746,0,0,0,3.981399674
ENSG00000276225,0,0,0,0
ENSG00000275662,0,0,0,0
ENSG00000275134,0,0,0,0
ENSG00000199005,0,0,0,0
ENSG00000202191,0,0,0,0
ENSG00000212384,0,0,0,0
ENSG00000201700,0,0,0,0
ENSG00000201672,0,0,0,0
ENSG00000272474,0,0,0,0
ENSG00000200215,0,0,0,0
ENSG00000200632,0,0,0,0
ENSG00000200367,0,0,0,0
ENSG00000201950,0,0,0,0.995349918
ENSG00000199575,0,0,0,0
ENSG00000200823,0,0,0,0
ENSG00000201839,0,0,0,0
ENSG00000200832,0,0,0,0
ENSG00000199798,0,0,0,0
ENSG00000200150,0,0,0,0
ENSG00000201263,0,0,0,0
ENSG00000199390,0,0,0,0
ENSG00000201240,0,0,0,0
ENSG00000200279,0,0,0,0
ENSG00000200608,0,0,0,0
ENSG00000202270,0,0,0,0
ENSG00000201247,0,0,0,0
ENSG00000199593,0,0,0,0
ENSG00000201557,0,0,0,0
ENSG00000199914,0,0,0,0
ENSG00000201569,0,0,0,0
ENSG00000202142,0,0,0,0
ENSG00000199942,0,0,0,0
ENSG00000201500,0,0,0,0
ENSG00000201036,0,0,0,0
ENSG00000201710,0,0,0,0
ENSG00000202048,0,0,0,0
ENSG00000272344,0.807218177,0,0,0
ENSG00000202293,0,0,0,0
ENSG00000200406,0,0,0,0
ENSG00000201899,0,0,0,0
ENSG00000200612,0,0,0,0
ENSG00000200413,0,0,0,0
ENSG00000200636,0,0,0,0
ENSG00000200480,0,0,0,0
ENSG00000201689,0,0,0,0
ENSG00000201318,0,0,0,0
ENSG00000200089,0,0,0,0
ENSG00000222095,0,0,0,0
ENSG00000222185,0,0,0,0
ENSG00000199088,0,0,0,0
ENSG00000199109,0,0,0,0
ENSG00000207749,0,0,0,0
ENSG00000198982,0,0,0,0
ENSG00000221745,0,0,0,0
ENSG00000199069,0,0,0,0
ENSG00000211582,0,0,0,0
ENSG00000207761,0,0,0,0
ENSG00000207762,0,0,0,0
ENSG00000194717,0,0,0,0
ENSG00000221036,0,0,0,0
ENSG00000212040,0,0,0,0
ENSG00000207743,0,0,0,0
ENSG00000283279,0,0,0,0
ENSG00000283561,0,0,0,0
ENSG00000207934,0,0,0,0
ENSG00000283556,0,0,0,0
ENSG00000283588,0,0,0,0
ENSG00000215957,0,0,0,0
ENSG00000221525,0,0,0,0
ENSG00000221614,0,0,0,0
ENSG00000258861,0,0,0,0
ENSG00000199020,0,0,0,0
ENSG00000207754,0,0,0,0
ENSG00000202560,0,0,0,0
ENSG00000216099,0,0,0,0
ENSG00000207587,0,0,0,0
ENSG00000207646,0,0,0,0
ENSG00000207742,0,0,0,0
ENSG00000283170,0,0,0,0
ENSG00000207993,0,0,0,0
ENSG00000276352,0,0,0,0
ENSG00000208027,0,0,0,0
ENSG00000208004,0,0,0,0
ENSG00000207978,0,0,0,0
ENSG00000207961,0,0,0,0
ENSG00000199015,0,0,0,0
ENSG00000223403,0,0,0,0
ENSG00000216179,0,0,0,0
ENSG00000199107,0,0,0,0
ENSG00000199012,0,0,0,0
ENSG00000199025,0,0,0,0
ENSG00000199092,0,0,0,0
ENSG00000207959,0,0,0,0
ENSG00000230805,0,0,0,0
